"name","item","start_col","end_col","alignment","padding","data_type","width","name_literal","default","allow_unlimited_text","parent","section","source","year_added","version_added","year_retired","version_retired","include_incidence","include_confidential","include_abstract"
"overRideCs2",3751,2706,2706,"left"," ","digits",1,"Over-ride CS 2",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs3",3752,2707,2707,"left"," ","digits",1,"Over-ride CS 3",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs4",3753,2708,2708,"left"," ","digits",1,"Over-ride CS 4",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs5",3754,2709,2709,"left"," ","digits",1,"Over-ride CS 5",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs6",3755,2710,2710,"left"," ","digits",1,"Over-ride CS 6",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs7",3756,2711,2711,"left"," ","digits",1,"Over-ride CS 7",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs8",3757,2712,2712,"left"," ","digits",1,"Over-ride CS 8",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs9",3758,2713,2713,"left"," ","digits",1,"Over-ride CS 9",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs10",3759,2714,2714,"left"," ","digits",1,"Over-ride CS 10",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs11",3760,2715,2715,"left"," ","digits",1,"Over-ride CS 11",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs12",3761,2716,2716,"left"," ","digits",1,"Over-ride CS 12",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs13",3762,2717,2717,"left"," ","digits",1,"Over-ride CS 13",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs14",3763,2718,2718,"left"," ","digits",1,"Over-ride CS 14",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs15",3764,2719,2719,"left"," ","digits",1,"Over-ride CS 15",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs16",3765,2720,2720,"left"," ","digits",1,"Over-ride CS 16",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs17",3766,2721,2721,"left"," ","digits",1,"Over-ride CS 17",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs18",3767,2722,2722,"left"," ","digits",1,"Over-ride CS 18",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs19",3768,2723,2723,"left"," ","digits",1,"Over-ride CS 19",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC",2011,,,,TRUE,TRUE,TRUE
"overRideCs20",3769,2724,2724,"left"," ","digits",1,"Over-ride CS 20",,FALSE,"Tumor","Edit Overrides/Conversion History/System Admin","AJCC/NPCR",2011,,,,TRUE,TRUE,TRUE
"secondaryDiagnosis1",3780,1577,1583,"left"," ","text",7,"Secondary Diagnosis 1",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis2",3782,1584,1590,"left"," ","text",7,"Secondary Diagnosis 2",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis3",3784,1591,1597,"left"," ","text",7,"Secondary Diagnosis 3",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis4",3786,1598,1604,"left"," ","text",7,"Secondary Diagnosis 4",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis5",3788,1605,1611,"left"," ","text",7,"Secondary Diagnosis 5",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis6",3790,1612,1618,"left"," ","text",7,"Secondary Diagnosis 6",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis7",3792,1619,1625,"left"," ","text",7,"Secondary Diagnosis 7",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis8",3794,1626,1632,"left"," ","text",7,"Secondary Diagnosis 8",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis9",3796,1633,1639,"left"," ","text",7,"Secondary Diagnosis 9",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"secondaryDiagnosis10",3798,1640,1646,"left"," ","text",7,"Secondary Diagnosis 10",,FALSE,"Tumor","Stage/Prognostic Factors","CoC",2013,13,,,TRUE,TRUE,TRUE
"schemaId",3800,1726,1730,"left"," ","text",5,"Schema ID",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"chromosome1pLossHeterozygosity",3801,1740,1740,"left"," ","digits",1,"Chromosome 1p: Loss of Heterozygosity (LOH)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"chromosome19qLossHeterozygosity",3802,1741,1741,"left"," ","digits",1,"Chromosome 19q: Loss of Heterozygosity (LOH)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"adenoidCysticBasaloidPattern",3803,1839,1843,"right"," ","text",5,"Adenoid Cystic Basaloid Pattern",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"adenopathy",3804,1910,1910,"left"," ","digits",1,"Adenopathy",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"afpPostOrchiectomyLabValue",3805,1959,1965,"right"," ","text",7,"AFP Post-Orchiectomy Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"afpPostOrchiectomyRange",3806,1966,1966,"left"," ","digits",1,"AFP Post-Orchiectomy Range",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"afpPreOrchiectomyLabValue",3807,1951,1957,"right"," ","text",7,"AFP Pre-Orchiectomy Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"afpPreOrchiectomyRange",3808,1958,1958,"left"," ","digits",1,"AFP Pre-Orchiectomy Range",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"afpPretreatmentInterpretation",3809,1844,1844,"left"," ","digits",1,"AFP Pretreatment Interpretation",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"afpPretreatmentLabValue",3810,1845,1850,"right"," ","text",6,"AFP Pretreatment Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"anemia",3811,1911,1911,"left"," ","digits",1,"Anemia",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"bSymptoms",3812,1868,1868,"left"," ","digits",1,"B symptoms",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"bilirubinPretxTotalLabValue",3813,1851,1855,"right"," ","text",5,"Bilirubin Pretreatment Total Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"bilirubinPretxUnitOfMeasure",3814,1856,1856,"left"," ","digits",1,"Bilirubin Pretreatment Unit of Measure",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"boneInvasion",3815,1950,1950,"left"," ","digits",1,"Bone Invasion",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"brainMolecularMarkers",3816,1994,1995,"left"," ","digits",2,"Brain Molecular Markers",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"breslowTumorThickness",3817,1891,1894,"right"," ","text",4,"Breslow Tumor Thickness",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"ca125PretreatmentInterpretation",3818,1919,1919,"left"," ","digits",1,"CA-125 Pretreatment Interpretation",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"ceaPretreatmentInterpretation",3819,1789,1789,"left"," ","digits",1,"CEA Pretreatment Interpretation",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"ceaPretreatmentLabValue",3820,1790,1795,"right"," ","text",6,"CEA Pretreatment Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"chromosome3Status",3821,1874,1874,"left"," ","digits",1,"Chromosome 3 Status",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"chromosome8qStatus",3822,1875,1875,"left"," ","text",1,"Chromosome 8q Status",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"circumferentialResectionMargin",3823,1796,1799,"right"," ","text",4,"Circumferential Resection Margin (CRM)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"creatininePretreatmentLabValue",3824,1857,1860,"right"," ","text",4,"Creatinine Pretreatment Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"creatininePretxUnitOfMeasure",3825,1861,1861,"left"," ","digits",1,"Creatinine Pretreatment Unit of Measure",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"estrogenReceptorPercntPosOrRange",3826,1752,1754,"left"," ","text",3,"Estrogen Receptor Percent Positive or Range",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"estrogenReceptorSummary",3827,1743,1743,"left"," ","digits",1,"Estrogen Receptor Summary",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"estrogenReceptorTotalAllredScore",3828,1755,1756,"left"," ","text",2,"Estrogen Receptor Total Allred Score",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"esophagusAndEgjTumorEpicenter",3829,1814,1814,"left"," ","digits",1,"Esophagus and EGJ Tumor Epicenter",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"extranodalExtensionClin",3830,1922,1922,"left"," ","digits",1,"Extranodal Extension Clin (non-Head and Neck)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"extranodalExtensionHeadNeckClin",3831,1818,1818,"left"," ","digits",1,"Extranodal Extension Head and Neck Clinical",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"extranodalExtensionHeadNeckPath",3832,1819,1821,"left"," ","text",3,"Extranodal Extension Head and Neck Pathological",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"extranodalExtensionPath",3833,1923,1923,"left"," ","digits",1,"Extranodal Extension Path (non-Head and Neck)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"extravascularMatrixPatterns",3834,1876,1876,"left"," ","digits",1,"Extravascular Matrix Patterns",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"fibrosisScore",3835,1862,1862,"left"," ","digits",1,"Fibrosis Score",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"figoStage",3836,1816,1817,"left"," ","text",5,"FIGO Stage",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gestationalTrophoblasticPxIndex",3837,1924,1925,"left"," ","text",2,"Gestational Trophoblastic Prognostic Scoring Index",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gleasonPatternsClinical",3838,1927,1928,"left"," ","text",2,"Gleason Patterns Clinical",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gleasonPatternsPathological",3839,1929,1930,"left"," ","text",2,"Gleason Patterns Pathological",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gleasonScoreClinical",3840,1931,1932,"left"," ","text",2,"Gleason Score Clinical",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gleasonScorePathological",3841,1933,1934,"left"," ","text",2,"Gleason Score Pathological",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gleasonTertiaryPattern",3842,1935,1936,"left"," ","text",2,"Gleason Tertiary Pattern",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gradeClinical",3843,1286,1286,"left"," ","text",1,"Grade Clinical",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gradePathological",3844,1287,1287,"left"," ","text",1,"Grade Pathological",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"gradePostTherapy",3845,1288,1288,"left"," ","text",1,"Grade Post Therapy Path (yp)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"hcgPostOrchiectomyLabValue",3846,1975,1981,"right"," ","text",7,"hCG Post-Orchiectomy Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"hcgPostOrchiectomyRange",3847,1982,1982,"left"," ","digits",1,"hCG Post-Orchiectomy Range",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"hcgPreOrchiectomyLabValue",3848,1967,1973,"right"," ","text",7,"hCG Pre-Orchiectomy Lab Value",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"hcgPreOrchiectomyRange",3849,1974,1974,"left"," ","digits",1,"hCG Pre-Orchiectomy Range",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"her2IhcSummary",3850,1757,1757,"left"," ","digits",1,"HER2 IHC Summary",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"her2IshDualProbeCopyNumber",3851,1758,1761,"right"," ","text",4,"HER2 ISH Dual Probe Copy Number",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"her2IshDualProbeRatio",3852,1762,1765,"right"," ","text",4,"HER2 ISH Dual Probe Ratio",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"her2IshSingleProbeCopyNumber",3853,1766,1769,"right"," ","text",4,"HER2 ISH Single Probe Copy Number",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"her2IshSummary",3854,1770,1770,"left"," ","digits",1,"HER2 ISH Summary",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"her2OverallSummary",3855,1744,1744,"left"," ","digits",1,"HER2 Overall Summary",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"heritableTrait",3856,1909,1909,"left"," ","digits",1,"Heritable Trait",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"highRiskCytogenetics",3857,1915,1915,"left"," ","text",1,"High Risk Cytogenetics",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"highRiskHistologicFeatures",3858,1949,1949,"left"," ","digits",1,"High Risk Histologic Features",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"hivStatus",3859,1869,1869,"left"," ","digits",1,"HIV Status",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"iNRProthrombinTime",3860,1863,1865,"left"," ","text",3,"International Normalized Ratio Prothrombin Time",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"ipsilateralAdrenalGlandInvolve",3861,1833,1833,"left"," ","digits",1,"Ipsilateral Adrenal Gland Involvement",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"jak2",3862,1830,1830,"left"," ","digits",1,"JAK2",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"ki67",3863,1771,1775,"right"," ","text",5,"Ki-67",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"invasionBeyondCapsule",3864,1834,1834,"left"," ","digits",1,"Invasion Beyond Capsule",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"kitGeneImmunohistochemistry",3865,1815,1815,"left"," ","digits",1,"KIT Gene Immunohistochemistry",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"kras",3866,1800,1800,"left"," ","digits",1,"KRAS",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"ldhPostOrchiectomyRange",3867,1984,1984,"left"," ","digits",1,"LDH Post-Orchiectomy Range",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"ldhPreOrchiectomyRange",3868,1983,1983,"left"," ","digits",1,"LDH Pre-Orchiectomy Range",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"ldhPretreatmentLevel",3869,1916,1916,"left"," ","digits",1,"LDH Level",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"ldhUpperLimitsOfNormal",3870,1895,1897,"left"," ","text",3,"LDH Upper Limits of Normal",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnAssessMethodFemoralInguinal",3871,1992,1992,"left"," ","digits",1,"LN Assessment Method Femoral-Inguinal",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnAssessMethodParaaortic",3872,1987,1987,"left"," ","digits",1,"LN Assessment Method Para-Aortic",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnAssessMethodPelvic",3873,1988,1988,"left"," ","digits",1,"LN Assessment Method Pelvic",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnDistantAssessMethod",3874,1989,1989,"left"," ","digits",1,"LN Distant Assessment Method",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnDistantMediastinalScalene",3875,1990,1990,"left"," ","digits",1,"LN Distant: Mediastinal, Scalene",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnHeadAndNeckLevels1To3",3876,1822,1822,"left"," ","digits",1,"LN Head and Neck Levels I-III",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"lnHeadAndNeckLevels4To5",3877,1823,1823,"left"," ","digits",1,"LN Head and Neck Levels IV-V",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnHeadAndNeckLevels6To7",3878,1824,1824,"left"," ","digits",1,"LN Head and Neck Levels VI-VII",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnHeadAndNeckOther",3879,1825,1825,"left"," ","digits",1,"LN Head and Neck Other",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnIsolatedTumorCells",3880,1906,1906,"left"," ","digits",1,"LN Isolated Tumor Cells (ITC)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnLaterality",3881,1993,1993,"left"," ","digits",1,"LN Laterality",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnPositiveAxillaryLevel1To2",3882,1745,1746,"left"," ","text",2,"LN Positive Axillary Level I-II",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnSize",3883,1826,1829,"right"," ","text",4,"LN Size",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lnStatusFemorInguinParaaortPelv",3884,1991,1991,"left"," ","digits",1,"LN Status Femoral-Inguinal, Para-Aortic, Pelvic",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"lymphocytosis",3885,1912,1912,"left"," ","digits",1,"Lymphocytosis",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"majorVeinInvolvement",3886,1835,1835,"left"," ","digits",1,"Major Vein Involvement",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"measuredBasalDiameter",3887,1877,1880,"right"," ","text",4,"Measured Basal Diameter",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"measuredThickness",3888,1881,1884,"right"," ","text",4,"Measured Thickness",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"methylationOfO6MGMT",3889,1742,1742,"left"," ","digits",1,"Methylation of O6-Methylguanine-Methyltransferase",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"microsatelliteInstability",3890,1801,1801,"left"," ","digits",1,"Microsatellite Instability (MSI)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"microvascularDensity",3891,1885,1886,"left"," ","text",2,"Microvascular Density",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"mitoticCountUvealMelanoma",3892,1887,1890,"right"," ","text",4,"Mitotic Count Uveal Melanoma",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"mitoticRateMelanoma",3893,1872,1873,"left"," ","text",2,"Mitotic Rate Melanoma",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"multigeneSignatureMethod",3894,1747,1747,"left"," ","digits",1,"Multigene Signature Method",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",,,,,TRUE,TRUE,TRUE
"multigeneSignatureResults",3895,1748,1749,"left"," ","text",2,"Multigene Signature Results",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"nccnInternationalPrognosticIndex",3896,1870,1871,"left"," ","text",2,"NCCN International Prognostic Index (IPI)",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"numberOfCoresExamined",3897,1937,1938,"left"," ","text",2,"Number of Cores Examined",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"numberOfCoresPositive",3898,1939,1940,"left"," ","text",2,"Number of Cores Positive",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"numberOfExaminedParaAorticNodes",3899,1807,1808,"left"," ","text",2,"Number of Examined Para-Aortic Nodes",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"numberOfExaminedPelvicNodes",3900,1811,1812,"left"," ","text",2,"Number of Examined Pelvic Nodes",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"numberOfPositiveParaAorticNodes",3901,1805,1806,"left"," ","text",2,"Number of Positive Para-Aortic Nodes",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"numberOfPositivePelvicNodes",3902,1809,1810,"left"," ","text",2,"Number of Positive Pelvic Nodes",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"oncotypeDxRecurrenceScoreDcis",3903,1776,1778,"right","0","text",3,"Oncotype Dx Recurrence Score-DCIS",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"oncotypeDxRecurrenceScoreInvasiv",3904,1779,1781,"right","0","text",3,"Oncotype Dx Recurrence Score-Invasive",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"oncotypeDxRiskLevelDcis",3905,1782,1782,"left"," ","digits",1,"Oncotype Dx Risk Level-DCIS",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"oncotypeDxRiskLevelInvasive",3906,1783,1783,"left"," ","digits",1,"Oncotype Dx Risk Level-Invasive",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"organomegaly",3907,1913,1913,"left"," ","digits",1,"Organomegaly",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
"percentNecrosisPostNeoadjuvant",3908,1734,1738,"right"," ","text",5,"Percent Necrosis Post Neoadjuvant",,FALSE,"Tumor","Stage/Prognostic Factors","NAACCR",2018,18,,,TRUE,TRUE,TRUE
